Flow ID,Flow Name,Flow Parameters,Flow Associated Tasks
19370,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.tree._classes.DecisionTreeClassifier)",No parameters available,No tasks available
19371,sklearn.impute._base.SimpleImputer,No parameters available,No tasks available
19372,sklearn.tree._classes.DecisionTreeClassifier,No parameters available,No tasks available
19373,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.ensemble._weight_boosting.AdaBoostClassifier)",No parameters available,No tasks available
19374,sklearn.ensemble._weight_boosting.AdaBoostClassifier,No parameters available,No tasks available
19375,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.ensemble._bagging.BaggingClassifier)",No parameters available,No tasks available
19376,sklearn.ensemble._bagging.BaggingClassifier,No parameters available,No tasks available
19377,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.ensemble._forest.ExtraTreesClassifier)",No parameters available,No tasks available
19378,sklearn.ensemble._forest.ExtraTreesClassifier,No parameters available,No tasks available
19379,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.linear_model._logistic.LogisticRegression)",No parameters available,No tasks available
19380,sklearn.linear_model._logistic.LogisticRegression,No parameters available,No tasks available
19381,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.linear_model._perceptron.Perceptron)",No parameters available,No tasks available
19382,sklearn.linear_model._perceptron.Perceptron,No parameters available,No tasks available
19383,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.neighbors._classification.KNeighborsClassifier)",No parameters available,No tasks available
19384,sklearn.neighbors._classification.KNeighborsClassifier,No parameters available,No tasks available
19385,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.neural_network._multilayer_perceptron.MLPClassifier)",No parameters available,No tasks available
19386,sklearn.neural_network._multilayer_perceptron.MLPClassifier,No parameters available,No tasks available
19387,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.neighbors._nearest_centroid.NearestCentroid)",No parameters available,No tasks available
19388,sklearn.neighbors._nearest_centroid.NearestCentroid,No parameters available,No tasks available
19389,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.linear_model._ridge.RidgeClassifier)",No parameters available,No tasks available
19390,sklearn.linear_model._ridge.RidgeClassifier,No parameters available,No tasks available
19400,"sklearn.pipeline.Pipeline(scale=sklearn.preprocessing._data.MinMaxScaler,estimator=sklearn.tree._classes.DecisionTreeClassifier)",No parameters available,No tasks available
19401,sklearn.preprocessing._data.MinMaxScaler,No parameters available,No tasks available
19402,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.tree._classes.ExtraTreeClassifier)",No parameters available,No tasks available
19403,sklearn.tree._classes.ExtraTreeClassifier,No parameters available,No tasks available
19404,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.linear_model._logistic.LogisticRegressionCV)",No parameters available,No tasks available
19405,sklearn.linear_model._logistic.LogisticRegressionCV,No parameters available,No tasks available
19406,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier)",No parameters available,No tasks available
19407,sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier,No parameters available,No tasks available
19408,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.linear_model._ridge.RidgeClassifierCV)",No parameters available,No tasks available
19409,sklearn.linear_model._ridge.RidgeClassifierCV,No parameters available,No tasks available
19410,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.linear_model._stochastic_gradient.SGDClassifier)",No parameters available,No tasks available
19411,sklearn.linear_model._stochastic_gradient.SGDClassifier,No parameters available,No tasks available
19412,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.ensemble._gb.GradientBoostingClassifier)",No parameters available,No tasks available
19413,sklearn.ensemble._gb.GradientBoostingClassifier,No parameters available,No tasks available
19414,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.ensemble._forest.RandomForestClassifier)",No parameters available,No tasks available
19415,sklearn.ensemble._forest.RandomForestClassifier,No parameters available,No tasks available
19416,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.ensemble._hist_gradient_boosting.gradient_boosting.HistGradientBoostingClassifier)",No parameters available,No tasks available
19417,sklearn.ensemble._hist_gradient_boosting.gradient_boosting.HistGradientBoostingClassifier,No parameters available,No tasks available
19418,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.naive_bayes.BernoulliNB)",No parameters available,No tasks available
19419,sklearn.naive_bayes.BernoulliNB,No parameters available,No tasks available
19420,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.naive_bayes.ComplementNB)",No parameters available,No tasks available
19421,sklearn.naive_bayes.ComplementNB,No parameters available,No tasks available
19422,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.naive_bayes.MultinomialNB)",No parameters available,No tasks available
19423,sklearn.naive_bayes.MultinomialNB,No parameters available,No tasks available
19424,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.semi_supervised._label_propagation.LabelPropagation)",No parameters available,No tasks available
19425,sklearn.semi_supervised._label_propagation.LabelPropagation,No parameters available,No tasks available
19426,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.svm._classes.LinearSVC)",No parameters available,No tasks available
19427,sklearn.svm._classes.LinearSVC,No parameters available,No tasks available
19428,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.svm._classes.NuSVC)",No parameters available,No tasks available
19429,sklearn.svm._classes.NuSVC,No parameters available,No tasks available
19430,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.svm._classes.SVC)",No parameters available,No tasks available
19431,sklearn.svm._classes.SVC,No parameters available,No tasks available
19432,sklearn.ensemble._forest.RandomForestClassifier,No parameters available,No tasks available
19433,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.tree._classes.DecisionTreeClassifier)",No parameters available,No tasks available
19434,sklearn.impute._base.SimpleImputer,No parameters available,No tasks available
19435,sklearn.tree._classes.DecisionTreeClassifier,No parameters available,No tasks available
19436,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.neural_network._multilayer_perceptron.MLPClassifier)",No parameters available,No tasks available
19437,sklearn.impute._base.SimpleImputer,No parameters available,No tasks available
19438,sklearn.neural_network._multilayer_perceptron.MLPClassifier,No parameters available,No tasks available
19439,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.tree._classes.DecisionTreeClassifier)",No parameters available,No tasks available
19440,sklearn.impute._base.SimpleImputer,No parameters available,No tasks available
19441,sklearn.tree._classes.DecisionTreeClassifier,No parameters available,No tasks available
19443,sklearn.neighbors._classification.KNeighborsClassifier,No parameters available,No tasks available
19444,"sklearn.pipeline.Pipeline(columntransformer=sklearn.compose._column_transformer.ColumnTransformer(simpleimputer=sklearn.impute._base.SimpleImputer,onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder),decisiontreeclassifier=sklearn.tree._classes.DecisionTreeClassifier)",No parameters available,No tasks available
19445,"sklearn.compose._column_transformer.ColumnTransformer(simpleimputer=sklearn.impute._base.SimpleImputer,onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder)",No parameters available,No tasks available
19446,sklearn.impute._base.SimpleImputer,No parameters available,No tasks available
19447,sklearn.preprocessing._encoders.OneHotEncoder,No parameters available,No tasks available
19448,sklearn.tree._classes.DecisionTreeClassifier,No parameters available,No tasks available
19449,sklearn.pipeline.Pipeline(decisiontreeclassifier=sklearn.tree._classes.DecisionTreeClassifier),No parameters available,No tasks available
19450,"sklearn.pipeline.Pipeline(imputation=sklearn.impute._base.SimpleImputer,hotencoding=sklearn.preprocessing._encoders.OneHotEncoder,variencethreshold=sklearn.feature_selection._variance_threshold.VarianceThreshold,clf=sklearn.ensemble._forest.RandomForestClassifier)",No parameters available,No tasks available
19451,sklearn.preprocessing._encoders.OneHotEncoder,No parameters available,No tasks available
19452,sklearn.feature_selection._variance_threshold.VarianceThreshold,No parameters available,No tasks available
19453,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,encoder=sklearn.preprocessing._encoders.OneHotEncoder,scaler=sklearn.preprocessing._data.StandardScaler,classifier=sklearn.tree._classes.DecisionTreeClassifier)",No parameters available,No tasks available
19454,sklearn.preprocessing._encoders.OneHotEncoder,No parameters available,No tasks available
19455,sklearn.preprocessing._data.StandardScaler,No parameters available,No tasks available
19456,"sklearn.pipeline.Pipeline(Preprocessing=sklearn.compose._column_transformer.ColumnTransformer(categorical=sklearn.preprocessing._encoders.OneHotEncoder),Classifier=sklearn.ensemble._forest.RandomForestClassifier)",No parameters available,No tasks available
19457,sklearn.compose._column_transformer.ColumnTransformer(categorical=sklearn.preprocessing._encoders.OneHotEncoder),No parameters available,No tasks available
19458,"sklearn.pipeline.Pipeline(Preprocessing=sklearn.compose._column_transformer.ColumnTransformer(categorical=sklearn.preprocessing._encoders.OneHotEncoder,numeric=sklearn.preprocessing._data.StandardScaler),Classifier=sklearn.ensemble._hist_gradient_boosting.gradient_boosting.HistGradientBoostingClassifier)",No parameters available,No tasks available
19459,"sklearn.compose._column_transformer.ColumnTransformer(categorical=sklearn.preprocessing._encoders.OneHotEncoder,numeric=sklearn.preprocessing._data.StandardScaler)",No parameters available,No tasks available
19460,"sklearn.pipeline.Pipeline(Preprocessing=sklearn.compose._column_transformer.ColumnTransformer(categorical=sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder,simpleimputer=sklearn.impute._base.SimpleImputer),numeric=sklearn.pipeline.Pipeline(standardscaler=sklearn.preprocessing._data.StandardScaler,iterativeimputer=sklearn.impute._iterative.IterativeImputer)),Classifier=sklearn.ensemble._forest.RandomForestClassifier)",No parameters available,No tasks available
19461,"sklearn.compose._column_transformer.ColumnTransformer(categorical=sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder,simpleimputer=sklearn.impute._base.SimpleImputer),numeric=sklearn.pipeline.Pipeline(standardscaler=sklearn.preprocessing._data.StandardScaler,iterativeimputer=sklearn.impute._iterative.IterativeImputer))",No parameters available,No tasks available
19462,"sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder,simpleimputer=sklearn.impute._base.SimpleImputer)",No parameters available,No tasks available
19463,"sklearn.pipeline.Pipeline(standardscaler=sklearn.preprocessing._data.StandardScaler,iterativeimputer=sklearn.impute._iterative.IterativeImputer)",No parameters available,No tasks available
19464,sklearn.impute._iterative.IterativeImputer,No parameters available,No tasks available
19465,"sklearn.pipeline.Pipeline(Preprocessing=sklearn.compose._column_transformer.ColumnTransformer(categorical=sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder,simpleimputer=sklearn.impute._base.SimpleImputer),numeric=sklearn.pipeline.Pipeline(standardscaler=sklearn.preprocessing._data.StandardScaler,knnimputer=sklearn.impute._knn.KNNImputer)),Classifier=sklearn.ensemble._forest.RandomForestClassifier)",No parameters available,No tasks available
19466,"sklearn.compose._column_transformer.ColumnTransformer(categorical=sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder,simpleimputer=sklearn.impute._base.SimpleImputer),numeric=sklearn.pipeline.Pipeline(standardscaler=sklearn.preprocessing._data.StandardScaler,knnimputer=sklearn.impute._knn.KNNImputer))",No parameters available,No tasks available
19467,"sklearn.pipeline.Pipeline(standardscaler=sklearn.preprocessing._data.StandardScaler,knnimputer=sklearn.impute._knn.KNNImputer)",No parameters available,No tasks available
19468,sklearn.impute._knn.KNNImputer,No parameters available,No tasks available
19469,"sklearn.pipeline.Pipeline(Preprocessing=sklearn.compose._column_transformer.ColumnTransformer(categorical=sklearn.preprocessing._encoders.OneHotEncoder,numeric=sklearn.preprocessing._data.StandardScaler),Classifier=sklearn.ensemble._weight_boosting.AdaBoostClassifier)",No parameters available,No tasks available
